Date,ARB,AVAX,BTC,DOGE,ETH,INJ,LINK,MATIC,SOL
2022-05-07,0.0010649999603629112,55.15669250488281,35501.953125,0.1275320053100586,2636.093017578125,3.670197010040283,10.23990535736084,1.0212039947509766,78.9834213256836
2022-05-08,0.0010219999821856618,51.52122497558594,34059.265625,0.12420699745416641,2517.4599609375,3.533328056335449,9.990030288696289,0.9743450284004211,75.22018432617188
2022-05-09,0.0009089999948628247,41.972042083740234,30296.953125,0.104823999106884,2245.430419921875,3.0208420753479004,8.272896766662598,0.8219149708747864,63.2696533203125
2022-05-10,0.0009309999877586961,44.56028366088867,31022.90625,0.10847699642181396,2343.510986328125,3.0668270587921143,8.584442138671875,0.890408992767334,66.76615142822266
2022-05-11,0.0008679999737069011,30.962865829467773,28936.35546875,0.08458100259304047,2072.108642578125,2.1024279594421387,6.916926860809326,0.6662909984588623,50.21084976196289
2022-05-12,0.0008709999965503812,30.35753631591797,29047.751953125,0.08267100155353546,1961.7015380859375,1.8136670589447021,6.569270133972168,0.6015390157699585,44.683589935302734
2022-05-13,0.0008779999916441739,32.13642883300781,29283.103515625,0.08833099901676178,2014.418212890625,2.0693318843841553,7.147284984588623,0.6675419807434082,48.59355163574219
2022-05-14,0.0012039999710395932,34.08252716064453,30101.265625,0.08979599922895432,2056.27392578125,2.0899510383605957,7.28469181060791,0.6861389875411987,52.4172248840332
2022-05-15,0.0012519999872893095,36.542335510253906,31305.11328125,0.09284300357103348,2145.706787109375,2.208235025405884,7.941104888916016,0.7375659942626953,58.81126022338867
2022-05-16,0.0011950000189244747,32.571998596191406,29862.91796875,0.08784099668264389,2022.7259521484375,2.0155370235443115,7.418417930603027,0.6772819757461548,53.646461486816406
2022-05-17,0.0012169999536126852,34.396461486816406,30425.857421875,0.09021300077438354,2090.4091796875,2.284018039703369,7.725452899932861,0.7269420027732849,57.12562561035156
2022-05-18,0.0011490000179037452,29.60548210144043,28720.271484375,0.08364900201559067,1916.6561279296875,2.4216389656066895,6.82554292678833,0.627577006816864,49.75621032714844
2022-05-19,0.00030300000798888505,30.37901496887207,30314.333984375,0.08672299981117249,2018.336181640625,2.342120885848999,7.219192981719971,0.6588169932365417,52.2139778137207
2022-05-20,0.00029200001154094934,28.953659057617188,29200.740234375,0.08397699892520905,1961.315673828125,2.212214946746826,6.890322208404541,0.6365100145339966,49.538509368896484
2022-05-21,0.00029399999766610563,29.86665153503418,29432.2265625,0.08446300029754639,1974.518310546875,2.2752621173858643,7.058111190795898,0.6493390202522278,50.3179817199707
2022-05-22,0.00030300000798888505,31.807361602783203,30323.72265625,0.08610499650239944,2043.170166015625,2.2586278915405273,7.356995105743408,0.6783120036125183,52.75518035888672
2022-05-23,0.000291000003926456,29.02623176574707,29098.91015625,0.08325300365686417,1972.181884765625,2.246406078338623,7.028613090515137,0.6419389843940735,49.05685043334961
2022-05-24,0.0002969999914057553,29.02564811706543,29655.5859375,0.08363699913024902,1978.9827880859375,2.2600479125976562,7.234004974365234,0.6615539789199829,49.65333557128906
2022-05-25,0.00029600001289509237,27.22537612915039,29562.361328125,0.08298499882221222,1944.827880859375,2.2277779579162598,6.97707986831665,0.6459270119667053,47.982425689697266
2022-05-26,0.00029299999005161226,23.550029754638672,29267.224609375,0.07825200259685516,1803.913330078125,2.026839017868042,6.608133792877197,0.6010609865188599,43.4912109375
2022-05-27,0.0002859999949578196,22.418622970581055,28627.57421875,0.08133500069379807,1724.9228515625,1.9284909963607788,6.273192882537842,0.5735759735107422,40.981346130371094
2022-05-28,0.0002899999963119626,24.839765548706055,28814.900390625,0.08183900266885757,1757.9417724609375,1.9404200315475464,6.5723958015441895,0.5878840088844299,44.343162536621094
2022-05-29,0.00029399999766610563,26.12006950378418,29445.95703125,0.08268599957227707,1812.031005859375,2.1005680561065674,6.7126288414001465,0.5985490083694458,44.90961456298828
2022-05-30,0.0003169999981764704,27.632150650024414,31726.390625,0.0878710001707077,1996.4412841796875,2.2071759700775146,7.45792293548584,0.6571679711341858,47.179443359375
2022-05-31,0.00031800000579096377,26.38993263244629,31792.310546875,0.08586499840021133,1942.3280029296875,2.2508790493011475,7.594669818878174,0.6620870232582092,45.76784133911133
2022-06-01,0.00029799999902024865,23.800512313842773,29799.080078125,0.08105599880218506,1823.5693359375,2.0750620365142822,6.926414966583252,0.601777970790863,40.26966857910156
